Lockdown Time,Lockup Time,cost,status£¨0 for unstable£¬1 for stable£©
2019/7/12 9:10,2019/7/12 13:42,5,1
2019/7/12 9:15,2019/7/12 19:43,10,1
2019/7/12 9:18,2019/7/12 12:19,5,1
2019/7/12 9:23,2019/7/12 12:13,5,1
2019/7/12 9:25,2019/7/12 16:03,10,1
2019/7/12 9:29,2019/7/12 17:30,10,1
2019/7/12 9:39,2019/7/12 12:26,5,1
2019/7/12 9:46,2019/7/12 12:27,5,1
2019/7/12 9:48,2019/7/12 19:08,10,1
2019/7/12 9:55,2019/7/12 14:21,5,1
2019/7/12 9:57,2019/7/12 17:42,10,1
2019/7/12 10:01,2019/7/12 15:04,10,1
2019/7/12 10:15,2019/7/12 11:53,5,1
2019/7/12 10:18,2019/7/12 10:50,0,1
2019/7/12 10:32,2019/7/12 12:19,5,1
2019/7/12 10:40,2019/7/12 11:23,0,1
2019/7/12 10:53,2019/7/12 12:25,5,1
2019/7/12 11:10,2019/7/12 17:05,10,1
2019/7/12 11:12,2019/7/12 16:37,10,1
2019/7/12 11:25,2019/7/12 17:49,10,1
2019/7/12 11:59,2019/7/12 16:53,5,1
2019/7/12 12:25,2019/7/12 16:51,5,1
2019/7/12 12:41,2019/7/12 18:17,10,1
2019/7/12 13:32,2019/7/12 16:18,5,1
2019/7/12 13:37,2019/7/12 16:07,5,1
2019/7/12 13:56,2019/7/12 18:35,5,1
2019/7/12 14:04,2019/7/12 18:31,5,1
2019/7/12 14:09,2019/7/12 18:34,5,1
2019/7/12 14:21,2019/7/12 16:44,5,1
2019/7/12 14:52,2019/7/12 15:29,0,1
2019/7/12 15:12,2019/7/12 17:49,5,1
2019/7/12 15:14,2019/7/12 18:19,5,1
2019/7/13 7:44,2019/7/13 16:40,10,1
2019/7/13 8:49,2019/7/13 11:50,5,1
2019/7/13 8:59,2019/7/13 16:36,10,1
2019/7/13 9:12,2019/7/13 15:06,10,1
2019/7/13 9:32,2019/7/13 17:35,0,1
2019/7/13 12:15,2019/7/13 15:31,5,1
2019/7/15 7:45,2019/7/15 12:01,5,1
2019/7/15 8:01,2019/7/15 17:36,10,1
2019/7/15 8:06,2019/7/15 17:19,10,1
2019/7/15 8:07,2019/7/15 18:10,10,0
2019/7/15 8:08,2019/7/15 18:08,10,1
2019/7/15 8:09,2019/7/15 17:50,10,1
2019/7/15 8:09,2019/7/15 17:34,10,1
2019/7/15 8:19,2019/7/15 17:18,10,1
2019/7/15 8:23,2019/7/15 17:49,10,1
2019/7/15 8:25,2019/7/15 17:12,10,1
2019/7/15 8:28,2019/7/15 17:50,10,1
2019/7/15 8:29,2019/7/15 18:07,10,0
2019/7/15 8:31,2019/7/15 18:15,10,1
2019/7/15 8:34,2019/7/15 10:27,5,1
2019/7/15 8:34,2019/7/15 17:32,10,1
2019/7/15 8:35,2019/7/15 8:55,0,1
2019/7/15 8:38,2019/7/15 11:15,5,1
2019/7/15 8:40,2019/7/15 17:52,10,1
2019/7/15 8:42,2019/7/15 13:48,10,1
2019/7/15 8:42,2019/7/15 17:57,10,1
2019/7/15 8:43,2019/7/15 21:41,10,1
2019/7/15 8:46,2019/7/15 17:22,10,1
2019/7/15 8:46,2019/7/15 17:16,10,1
2019/7/15 8:46,2019/7/15 14:46,10,1
2019/7/15 8:47,2019/7/15 18:34,10,1
2019/7/15 8:48,2019/7/15 15:00,10,1
2019/7/15 8:50,2019/7/15 17:40,10,1
2019/7/15 8:50,2019/7/15 17:59,10,1
2019/7/15 8:50,2019/7/15 9:51,5,1
2019/7/15 8:51,2019/7/15 17:35,10,1
2019/7/15 8:51,2019/7/15 20:43,10,1
2019/7/15 8:52,2019/7/15 19:07,10,1
2019/7/15 8:52,2019/7/15 18:35,10,1
2019/7/15 8:53,2019/7/15 13:26,5,1
2019/7/15 8:54,2019/7/15 18:43,10,1
2019/7/15 8:54,2019/7/15 17:46,10,1
2019/7/15 8:55,2019/7/15 11:27,5,1
2019/7/15 8:55,2019/7/15 9:18,0,1
2019/7/15 8:56,2019/7/15 12:23,5,1
2019/7/15 8:57,2019/7/15 12:23,5,1
2019/7/15 8:58,2019/7/15 18:34,10,1
2019/7/15 8:58,2019/7/15 18:41,10,1
2019/7/15 9:00,2019/7/15 12:29,5,1
2019/7/15 9:01,2019/7/15 19:07,10,1
2019/7/15 9:01,2019/7/15 17:43,10,1
2019/7/15 9:02,2019/7/15 11:33,5,1
2019/7/15 9:04,2019/7/15 18:10,10,1
2019/7/15 9:06,2019/7/15 10:01,0,1
2019/7/15 9:09,2019/7/15 17:41,10,1
2019/7/15 9:17,2019/7/15 15:04,10,1
2019/7/15 9:17,2019/7/15 20:24,10,1
2019/7/15 9:21,2019/7/15 16:46,0,1
2019/7/15 9:21,2019/7/15 18:00,10,1
2019/7/15 9:23,2019/7/15 18:33,10,1
2019/7/15 9:25,2019/7/15 17:52,10,1
2019/7/15 9:26,2019/7/15 9:41,0,1
2019/7/15 9:26,2019/7/15 17:10,10,1
2019/7/15 9:34,2019/7/15 9:36,0,1
2019/7/15 9:49,2019/7/15 10:46,0,1
2019/7/15 9:54,2019/7/15 17:06,10,1
2019/7/15 9:54,2019/7/15 13:14,5,1
2019/7/15 10:04,2019/7/15 11:26,5,1
2019/7/15 10:30,2019/7/15 17:44,10,1
2019/7/15 11:25,2019/7/15 12:51,5,1
2019/7/15 12:33,2019/7/15 17:03,5,1
2019/7/15 12:50,2019/7/15 17:08,5,1
2019/7/15 12:54,2019/7/15 18:13,10,1
2019/7/15 13:01,2019/7/15 18:31,10,1
2019/7/15 13:05,2019/7/15 18:30,10,1
2019/7/15 13:28,2019/7/15 18:18,5,1
2019/7/15 13:29,2019/7/15 17:56,5,1
2019/7/15 13:48,2019/7/15 17:38,5,1
2019/7/15 13:51,2019/7/15 18:26,5,1
2019/7/15 13:59,2019/7/15 16:24,5,1
2019/7/15 14:00,2019/7/15 16:21,5,1
2019/7/15 14:04,2019/7/15 14:54,0,1
2019/7/15 14:35,2019/7/15 14:51,0,1
2019/7/15 14:38,2019/7/15 15:35,0,1
2019/7/15 14:38,2019/7/15 15:31,0,1
2019/7/15 14:52,2019/7/15 19:22,5,1
2019/7/15 14:58,2019/7/15 17:04,5,1
2019/7/15 15:37,2019/7/15 17:32,5,1
2019/7/15 15:51,2019/7/15 17:50,5,1
2019/7/16 7:45,2019/7/16 17:33,10,1
2019/7/16 7:53,2019/7/16 17:40,10,1
2019/7/16 8:04,2019/7/16 17:33,10,1
2019/7/16 8:07,2019/7/16 18:03,10,1
2019/7/16 8:09,2019/7/16 17:43,10,1
2019/7/16 8:12,2019/7/16 18:27,10,1
2019/7/16 8:12,2019/7/16 17:43,10,1
2019/7/16 8:16,2019/7/16 17:52,10,1
2019/7/16 8:18,2019/7/16 17:09,10,1
2019/7/16 8:22,2019/7/16 18:26,10,1
2019/7/16 8:27,2019/7/16 16:09,10,1
2019/7/16 8:27,2019/7/16 17:50,10,1
2019/7/16 8:28,2019/7/16 11:52,5,1
2019/7/16 8:31,2019/7/16 17:06,10,1
2019/7/16 8:31,2019/7/16 17:09,10,1
2019/7/16 8:32,2019/7/16 18:27,10,1
2019/7/16 8:33,2019/7/16 18:21,10,0
2019/7/16 8:34,2019/7/16 11:43,5,1
2019/7/16 8:40,2019/7/16 10:04,5,1
2019/7/16 8:41,2019/7/16 17:00,10,1
2019/7/16 8:43,2019/7/16 11:47,5,1
2019/7/16 8:44,2019/7/16 18:21,10,1
2019/7/16 8:46,2019/7/16 19:17,10,1
2019/7/16 8:47,2019/7/16 17:09,10,1
2019/7/16 8:48,2019/7/16 13:24,5,1
2019/7/16 8:50,2019/7/16 17:31,10,1
2019/7/16 8:51,2019/7/16 21:01,10,1
2019/7/16 8:53,2019/7/16 17:46,10,1
2019/7/16 8:54,2019/7/16 11:31,5,1
2019/7/16 8:55,2019/7/16 11:51,5,1
2019/7/16 8:56,2019/7/16 18:11,10,1
2019/7/16 8:56,2019/7/16 18:18,10,1
2019/7/16 8:57,2019/7/16 16:00,10,1
2019/7/16 8:58,2019/7/16 17:41,10,1
2019/7/16 8:59,2019/7/16 18:21,10,1
2019/7/16 9:10,2019/7/16 18:05,10,1
2019/7/16 9:11,2019/7/16 10:35,5,1
2019/7/16 9:11,2019/7/16 18:10,10,1
2019/7/16 9:17,2019/7/16 17:59,10,1
2019/7/16 9:17,2019/7/16 12:18,5,1
2019/7/16 9:19,2019/7/16 17:46,10,1
2019/7/16 9:19,2019/7/16 11:41,5,1
2019/7/16 9:21,2019/7/16 11:37,5,1
2019/7/16 9:21,2019/7/16 18:49,10,1
2019/7/16 9:23,2019/7/16 21:27,10,1
2019/7/16 9:26,2019/7/16 18:24,10,1
2019/7/16 9:28,2019/7/16 16:24,10,1
2019/7/16 9:28,2019/7/16 17:58,10,1
2019/7/16 9:31,2019/7/16 19:05,10,1
2019/7/16 9:36,2019/7/16 9:37,0,0
2019/7/16 9:37,2019/7/16 11:39,5,1
2019/7/16 9:37,2019/7/16 18:05,10,1
2019/7/16 9:39,2019/7/16 10:01,0,1
2019/7/16 9:43,2019/7/16 11:52,5,1
2019/7/16 9:45,2019/7/16 17:45,10,1
2019/7/16 9:48,2019/7/16 17:35,10,1
2019/7/16 10:16,2019/7/16 14:11,5,1
2019/7/16 10:17,2019/7/16 12:39,5,1
2019/7/16 10:20,2019/7/16 17:46,10,1
2019/7/16 10:24,2019/7/16 15:00,5,1
2019/7/16 10:29,2019/7/16 16:30,10,1
2019/7/16 10:30,2019/7/16 11:31,5,1
2019/7/16 10:41,2019/7/16 17:56,10,1
2019/7/16 10:52,2019/7/16 17:40,10,1
2019/7/16 11:22,2019/7/16 12:00,0,1
2019/7/16 12:22,2019/7/16 18:32,10,1
2019/7/16 12:24,2019/7/16 15:42,5,1
2019/7/16 12:34,2019/7/16 16:54,5,1
2019/7/16 12:52,2019/7/16 17:05,5,1
2019/7/16 12:53,2019/7/16 14:38,5,1
2019/7/16 13:15,2019/7/16 15:46,5,1
2019/7/16 13:17,2019/7/16 21:36,10,1
2019/7/16 13:23,2019/7/16 17:42,5,1
2019/7/16 13:33,2019/7/16 18:09,5,1
2019/7/16 13:42,2019/7/16 17:09,5,1
2019/7/16 13:46,2019/7/16 17:46,5,1
2019/7/16 13:47,2019/7/16 14:02,0,1
2019/7/16 14:05,2019/7/16 17:18,5,1
2019/7/16 14:18,2019/7/16 16:20,5,1
2019/7/16 14:18,2019/7/16 16:57,5,1
2019/7/16 14:39,2019/7/16 20:28,10,1
2019/7/16 15:21,2019/7/16 17:01,5,1
2019/7/16 16:08,2019/7/16 17:58,5,1
2019/7/17 7:48,2019/7/17 17:37,10,1
2019/7/17 7:53,2019/7/17 12:09,5,1
2019/7/17 8:15,2019/7/17 17:39,10,1
2019/7/17 8:16,2019/7/17 17:37,0,1
2019/7/17 8:22,2019/7/17 17:36,10,1
2019/7/17 8:22,2019/7/17 17:26,10,1
2019/7/17 8:25,2019/7/17 18:24,10,1
2019/7/17 8:26,2019/7/17 14:19,10,1
2019/7/17 8:26,2019/7/17 17:27,10,1
2019/7/17 8:29,2019/7/17 9:23,0,1
2019/7/17 8:30,2019/7/17 17:58,10,1
2019/7/17 8:30,2019/7/17 18:19,10,1
2019/7/17 8:30,2019/7/17 18:33,10,1
2019/7/17 8:31,2019/7/17 18:05,10,1
2019/7/17 8:31,2019/7/17 21:00,10,1
2019/7/17 8:31,2019/7/17 21:24,10,1
2019/7/17 8:33,2019/7/17 15:53,10,1
2019/7/17 8:35,2019/7/17 17:40,10,1
2019/7/17 8:40,2019/7/17 17:31,10,1
2019/7/17 8:40,2019/7/17 17:34,10,1
2019/7/17 8:40,2019/7/17 10:08,5,1
2019/7/17 8:41,2019/7/17 18:05,10,1
2019/7/17 8:42,2019/7/17 18:06,10,1
2019/7/17 8:44,2019/7/17 17:43,10,1
2019/7/17 8:44,2019/7/17 15:53,10,1
2019/7/17 8:45,2019/7/17 9:52,5,1
2019/7/17 8:45,2019/7/17 19:10,10,1
2019/7/17 8:52,2019/7/17 17:59,10,1
2019/7/17 8:53,2019/7/17 21:04,10,1
2019/7/17 8:56,2019/7/17 17:19,10,1
2019/7/17 9:01,2019/7/17 18:14,10,1
2019/7/17 9:05,2019/7/17 13:31,5,1
2019/7/17 9:07,2019/7/17 18:09,10,1
2019/7/17 9:08,2019/7/17 11:40,5,1
2019/7/17 9:08,2019/7/17 18:14,10,1
2019/7/17 9:09,2019/7/17 16:54,10,1
2019/7/17 9:09,2019/7/17 12:01,5,1
2019/7/17 9:10,2019/7/17 18:02,10,1
2019/7/17 9:12,2019/7/17 18:52,10,1
2019/7/17 9:30,2019/7/17 16:58,10,1
2019/7/17 9:30,2019/7/17 16:48,10,1
2019/7/17 9:32,2019/7/17 17:47,10,1
2019/7/17 9:39,2019/7/17 18:09,10,1
2019/7/17 9:43,2019/7/17 17:07,10,1
2019/7/17 9:46,2019/7/17 18:03,10,1
2019/7/17 9:52,2019/7/17 18:58,10,1
2019/7/17 9:55,2019/7/17 11:04,5,1
2019/7/17 9:57,2019/7/17 10:53,0,1
2019/7/17 9:57,2019/7/17 19:10,10,1
2019/7/17 10:00,2019/7/17 10:10,0,1
2019/7/17 10:02,2019/7/17 13:38,5,1
2019/7/17 10:06,2019/7/18 15:51,15,1
2019/7/17 10:18,2019/7/17 10:45,0,1
2019/7/17 10:21,2019/7/17 10:39,0,1
2019/7/17 10:54,2019/7/17 13:48,5,1
2019/7/17 10:56,2019/7/17 18:22,10,1
2019/7/17 11:24,2019/7/17 15:26,5,1
2019/7/17 11:36,2019/7/17 11:37,0,1
2019/7/17 12:34,2019/7/17 12:36,0,1
2019/7/17 12:36,2019/7/17 15:55,5,1
2019/7/17 12:47,2019/7/17 14:52,5,1
2019/7/17 12:51,2019/7/17 17:16,5,1
2019/7/17 12:51,2019/7/17 17:32,5,1
2019/7/17 13:01,2019/7/17 16:23,5,1
2019/7/17 13:11,2019/7/17 13:51,0,1
2019/7/17 13:13,2019/7/17 18:32,10,1
2019/7/17 13:35,2019/7/17 14:29,0,1
2019/7/17 13:35,2019/7/17 17:49,5,1
2019/7/17 13:37,2019/7/17 18:03,5,1
2019/7/17 13:55,2019/7/17 14:02,0,0
2019/7/17 14:07,2019/7/17 18:53,5,1
2019/7/17 14:30,2019/7/17 17:37,5,1
2019/7/17 14:35,2019/7/17 18:18,5,1
2019/7/17 14:55,2019/7/17 17:34,5,1
2019/7/17 15:01,2019/7/17 18:57,5,1
2019/7/17 15:28,2019/7/17 16:42,5,1
2019/7/17 15:36,2019/7/17 19:58,5,1
2019/7/17 15:43,2019/7/17 16:58,5,1
2019/7/17 15:49,2019/7/18 13:15,15,1
2019/7/18 7:48,2019/7/18 17:36,10,0
2019/7/18 7:59,2019/7/18 12:04,5,1
2019/7/18 8:04,2019/7/18 16:53,10,1
2019/7/18 8:06,2019/7/18 17:52,10,1
2019/7/18 8:14,2019/7/18 18:11,0,1
2019/7/18 8:15,2019/7/18 17:35,10,1
2019/7/18 8:16,2019/7/18 17:05,10,1
2019/7/18 8:20,2019/7/18 17:09,10,1
2019/7/18 8:21,2019/7/18 18:21,10,1
2019/7/18 8:23,2019/7/18 14:22,10,1
2019/7/18 8:23,2019/7/18 12:02,5,1
2019/7/18 8:24,2019/7/18 11:43,5,1
2019/7/18 8:24,2019/7/18 17:51,10,1
2019/7/18 8:26,2019/7/18 17:39,10,1
2019/7/18 8:28,2019/7/18 17:18,10,1
2019/7/18 8:30,2019/7/18 17:51,10,1
2019/7/18 8:30,2019/7/18 18:05,10,1
2019/7/18 8:33,2019/7/18 13:42,10,1
2019/7/18 8:34,2019/7/18 17:41,10,1
2019/7/18 8:35,2019/7/18 8:35,0,0
2019/7/18 8:36,2019/7/18 12:21,5,1
2019/7/18 8:37,2019/7/18 17:57,10,1
2019/7/18 8:37,2019/7/18 17:33,10,1
2019/7/18 8:37,2019/7/18 18:13,10,1
2019/7/18 8:38,2019/7/18 17:51,10,1
2019/7/18 8:38,2019/7/18 12:05,5,1
2019/7/18 8:39,2019/7/18 10:42,5,1
2019/7/18 8:40,2019/7/18 18:27,10,1
2019/7/18 8:44,2019/7/18 13:38,5,1
2019/7/18 8:44,2019/7/18 11:55,5,1
2019/7/18 8:46,2019/7/18 17:19,10,1
2019/7/18 8:51,2019/7/18 18:13,10,1
2019/7/18 8:51,2019/7/18 16:29,10,1
2019/7/18 8:52,2019/7/18 22:20,10,1
2019/7/18 8:54,2019/7/18 17:42,0,1
2019/7/18 8:54,2019/7/18 17:49,10,1
2019/7/18 8:55,2019/7/18 18:10,10,1
2019/7/18 8:57,2019/7/18 12:53,5,1
2019/7/18 9:00,2019/7/18 12:56,5,1
2019/7/18 9:00,2019/7/18 9:51,0,1
2019/7/18 9:03,2019/7/18 17:49,10,1
2019/7/18 9:03,2019/7/18 9:51,0,1
2019/7/18 9:06,2019/7/18 18:06,10,1
2019/7/18 9:07,2019/7/18 18:08,10,1
2019/7/18 9:20,2019/7/18 18:18,10,1
2019/7/18 9:21,2019/7/18 11:39,5,1
2019/7/18 9:24,2019/7/18 17:15,10,1
2019/7/18 9:28,2019/7/18 17:45,10,1
2019/7/18 9:29,2019/7/18 19:10,10,1
2019/7/18 9:32,2019/7/18 19:25,10,1
2019/7/18 9:33,2019/7/18 10:15,0,1
2019/7/18 9:35,2019/7/18 13:26,5,1
2019/7/18 9:36,2019/7/18 10:00,0,1
2019/7/18 9:42,2019/7/18 17:52,10,1
2019/7/18 10:05,2019/7/18 19:06,10,1
2019/7/18 10:19,2019/7/18 11:55,5,1
2019/7/18 10:22,2019/7/18 18:14,10,1
2019/7/18 10:22,2019/7/18 13:29,5,1
2019/7/18 10:25,2019/7/18 18:10,10,1
2019/7/18 10:31,2019/7/18 18:30,10,1
2019/7/18 11:14,2019/7/18 15:41,5,1
2019/7/18 11:16,2019/7/18 16:36,10,1
2019/7/18 12:03,2019/7/18 12:10,0,1
2019/7/18 12:36,2019/7/18 17:11,5,1
2019/7/18 12:58,2019/7/18 17:52,5,1
2019/7/18 13:19,2019/7/18 18:06,5,1
2019/7/18 13:22,2019/7/18 17:42,5,1
2019/7/18 13:25,2019/7/18 23:45,15,1
2019/7/18 13:33,2019/7/18 17:46,5,1
2019/7/18 13:35,2019/7/18 17:24,5,1
2019/7/18 14:02,2019/7/18 17:24,5,1
2019/7/18 14:37,2019/7/18 19:26,5,1
2019/7/18 14:48,2019/7/18 17:18,5,1
2019/7/18 14:53,2019/7/18 16:54,5,1
2019/7/18 14:59,2019/7/18 16:14,5,1
2019/7/18 15:04,2019/7/18 15:29,0,1
2019/7/18 15:04,2019/7/18 17:41,5,1
2019/7/18 15:12,2019/7/18 16:31,5,1
2019/7/18 15:24,2019/7/18 18:58,5,1
2019/7/18 16:57,2019/7/18 17:13,0,1
2019/7/18 22:40,2019/7/18 22:41,0,0
2019/7/18 22:52,2019/7/18 22:52,0,0
2019/7/19 7:56,2019/7/19 17:33,10,1
2019/7/19 8:08,2019/7/19 8:54,0,1
2019/7/19 8:08,2019/7/19 18:16,10,1
2019/7/19 8:09,2019/7/19 12:05,5,1
2019/7/19 8:16,2019/7/19 17:55,10,0
2019/7/19 8:19,2019/7/19 17:37,10,1
2019/7/19 8:22,2019/7/19 11:44,5,1
2019/7/19 8:23,2019/7/19 18:08,10,1
2019/7/19 8:28,2019/7/19 18:15,10,1
2019/7/19 8:29,2019/7/19 17:53,10,1
2019/7/19 8:29,2019/7/19 14:25,10,1
2019/7/19 8:30,2019/7/19 16:39,10,1
2019/7/19 8:31,2019/7/19 17:39,10,1
2019/7/19 8:31,2019/7/19 13:45,10,1
2019/7/19 8:33,2019/7/19 17:56,10,0
2019/7/19 8:34,2019/7/19 9:30,0,1
2019/7/19 8:36,2019/7/20 16:17,25,1
2019/7/19 8:36,2019/7/19 16:09,10,1
2019/7/19 8:37,2019/7/19 17:57,10,1
2019/7/19 8:38,2019/7/19 18:09,10,1
2019/7/19 8:43,2019/7/19 9:49,5,1
2019/7/19 8:44,2019/7/19 12:01,5,1
2019/7/19 8:46,2019/7/19 18:04,10,1
2019/7/19 8:46,2019/7/19 9:37,0,1
2019/7/19 8:46,2019/7/19 17:19,10,1
2019/7/19 8:47,2019/7/19 17:38,10,1
2019/7/19 8:47,2019/7/19 20:46,15,1
2019/7/19 8:47,2019/7/19 17:23,10,1
2019/7/19 8:48,2019/7/19 17:40,10,1
2019/7/19 8:50,2019/7/19 19:01,10,1
2019/7/19 8:50,2019/7/19 22:30,0,1
2019/7/19 8:50,2019/7/19 12:45,5,1
2019/7/19 8:51,2019/7/19 12:36,5,1
2019/7/19 8:55,2019/7/19 17:12,10,1
2019/7/19 8:56,2019/7/19 18:07,10,0
2019/7/19 8:57,2019/7/19 17:07,10,1
2019/7/19 8:59,2019/7/19 18:32,10,1
2019/7/19 9:03,2019/7/19 18:46,10,1
2019/7/19 9:09,2019/7/19 9:10,0,1
2019/7/19 9:12,2019/7/19 11:26,5,1
2019/7/19 9:12,2019/7/19 10:33,5,1
2019/7/19 9:14,2019/7/19 17:14,10,1
2019/7/19 9:14,2019/7/19 12:07,5,1
2019/7/19 9:19,2019/7/19 17:54,10,1
2019/7/19 9:20,2019/7/19 12:04,5,1
2019/7/19 9:23,2019/7/19 17:32,10,1
2019/7/19 9:26,2019/7/19 10:35,5,1
2019/7/19 9:28,2019/7/19 11:37,5,1
2019/7/19 9:30,2019/7/19 14:09,5,1
2019/7/19 9:34,2019/7/19 17:48,10,1
2019/7/19 9:34,2019/7/19 13:17,5,1
2019/7/19 9:35,2019/7/19 14:30,5,1
2019/7/19 9:37,2019/7/19 12:12,5,1
2019/7/19 9:40,2019/7/19 13:57,5,1
2019/7/19 9:45,2019/7/19 10:05,0,1
2019/7/19 9:50,2019/7/19 15:04,10,1
2019/7/19 9:59,2019/7/19 17:36,10,1
2019/7/19 10:06,2019/7/19 15:00,5,1
2019/7/19 10:09,2019/7/19 12:02,5,1
2019/7/19 10:09,2019/7/19 10:53,0,1
2019/7/19 10:13,2019/7/19 17:16,10,1
2019/7/19 10:15,2019/7/19 12:32,5,1
2019/7/19 10:25,2019/7/19 11:10,0,1
2019/7/19 10:26,2019/7/19 10:57,0,1
2019/7/19 10:27,2019/7/19 10:28,0,1
2019/7/19 10:33,2019/7/19 17:01,10,1
2019/7/19 10:38,2019/7/19 15:36,5,1
2019/7/19 10:50,2019/7/19 17:16,10,1
2019/7/19 10:55,2019/7/19 12:30,5,1
2019/7/19 11:01,2019/7/19 15:23,5,0
2019/7/19 11:03,2019/7/19 13:43,5,1
2019/7/19 11:17,2019/7/19 17:16,10,1
2019/7/19 11:28,2019/7/19 11:46,0,1
2019/7/19 11:50,2019/7/19 17:37,10,1
2019/7/19 12:13,2019/7/19 12:13,0,1
2019/7/19 12:37,2019/7/19 17:32,5,1
2019/7/19 12:43,2019/7/19 12:44,0,1
2019/7/19 12:56,2019/7/19 17:11,5,1
2019/7/19 12:58,2019/7/19 17:21,5,1
2019/7/19 13:06,2019/7/19 15:55,5,1
2019/7/19 13:35,2019/7/19 17:42,5,1
2019/7/19 13:36,2019/7/19 17:44,5,1
2019/7/19 14:07,2019/7/19 18:57,5,1
2019/7/19 14:28,2019/7/19 18:11,5,1
2019/7/19 14:30,2019/7/19 19:24,5,1
2019/7/19 14:37,2019/7/19 18:20,5,1
2019/7/19 14:41,2019/7/19 17:02,5,1
2019/7/19 15:04,2019/7/19 18:03,5,1
2019/7/19 15:12,2019/7/19 17:10,5,1
2019/7/19 15:56,2019/7/19 19:35,5,1
2019/7/20 8:27,2019/7/20 16:53,10,1
2019/7/20 10:50,2019/7/20 12:53,5,1
2019/7/20 12:11,2019/7/20 12:36,0,1
2019/7/20 12:39,2019/7/20 15:37,5,1
2019/7/22 7:52,2019/7/22 17:37,10,1
2019/7/22 7:53,2019/7/22 17:32,10,1
2019/7/22 8:09,2019/7/22 17:06,10,1
2019/7/22 8:11,2019/7/22 17:40,10,1
2019/7/22 8:15,2019/7/22 13:04,5,1
2019/7/22 8:16,2019/7/22 18:09,10,1
2019/7/22 8:18,2019/7/22 17:38,10,1
2019/7/22 8:20,2019/7/22 10:35,5,1
2019/7/22 8:21,2019/7/22 17:21,10,1
2019/7/22 8:22,2019/7/22 17:29,10,1
2019/7/22 8:24,2019/7/22 18:37,15,1
2019/7/22 8:24,2019/7/22 9:28,5,1
2019/7/22 8:25,2019/7/22 17:43,10,1
2019/7/22 8:27,2019/7/22 17:38,10,1
2019/7/22 8:27,2019/7/22 18:34,15,1
2019/7/22 8:28,2019/7/22 8:29,0,0
2019/7/22 8:28,2019/7/22 17:18,10,1
2019/7/22 8:28,2019/7/22 17:51,10,1
2019/7/22 8:28,2019/7/22 21:16,15,1
2019/7/22 8:29,2019/7/22 17:48,10,0
2019/7/22 8:29,2019/7/22 19:09,15,1
2019/7/22 8:29,2019/7/22 14:35,10,1
2019/7/22 8:30,2019/7/22 17:21,10,1
2019/7/22 8:30,2019/7/22 11:47,5,1
2019/7/22 8:32,2019/7/22 18:23,10,0
2019/7/22 8:33,2019/7/22 11:41,5,1
2019/7/22 8:37,2019/7/22 18:10,10,1
2019/7/22 8:37,2019/7/22 17:22,10,1
2019/7/22 8:39,2019/7/22 11:48,5,1
2019/7/22 8:40,2019/7/22 21:18,15,1
2019/7/22 8:40,2019/7/22 19:09,15,1
2019/7/22 8:41,2019/7/22 18:38,10,1
2019/7/22 8:42,2019/7/22 17:45,10,1
2019/7/22 8:44,2019/7/22 17:38,0,1
2019/7/22 8:44,2019/7/22 17:31,10,1
2019/7/22 8:46,2019/7/22 17:55,10,1
2019/7/22 8:49,2019/7/22 11:35,5,1
2019/7/22 8:51,2019/7/22 11:48,5,0
2019/7/22 8:51,2019/7/22 21:27,15,1
2019/7/22 8:52,2019/7/22 17:22,10,1
2019/7/22 8:52,2019/7/22 17:57,10,1
2019/7/22 8:54,2019/7/22 19:55,15,1
2019/7/22 8:55,2019/7/22 13:33,5,1
2019/7/22 8:56,2019/7/22 18:22,10,1
2019/7/22 8:56,2019/7/22 18:26,10,1
2019/7/22 8:57,2019/7/22 11:15,5,1
2019/7/22 8:58,2019/7/22 20:10,15,1
2019/7/22 9:02,2019/7/22 18:34,10,1
2019/7/22 9:02,2019/7/22 10:45,5,1
2019/7/22 9:04,2019/7/22 18:37,10,1
2019/7/22 9:04,2019/7/22 9:31,0,1
2019/7/22 9:04,2019/7/22 14:04,10,1
2019/7/22 9:10,2019/7/22 17:25,10,1
2019/7/22 9:15,2019/7/22 19:45,15,1
2019/7/22 9:16,2019/7/22 18:35,10,1
2019/7/22 9:23,2019/7/22 17:52,10,1
2019/7/22 9:24,2019/7/22 18:15,10,1
2019/7/22 9:26,2019/7/22 18:02,10,1
2019/7/22 9:31,2019/7/22 18:01,10,1
2019/7/22 9:44,2019/7/22 9:52,0,1
2019/7/22 10:06,2019/7/22 17:42,10,1
2019/7/22 10:07,2019/7/22 14:43,5,1
2019/7/22 10:11,2019/7/22 15:21,10,1
2019/7/22 10:25,2019/7/22 15:15,5,1
2019/7/22 10:36,2019/7/22 20:32,10,1
2019/7/22 10:45,2019/7/22 14:36,5,1
2019/7/22 11:13,2019/7/22 14:40,5,1
2019/7/22 11:49,2019/7/22 18:51,10,1
2019/7/22 12:26,2019/7/22 13:29,5,1
2019/7/22 12:29,2019/7/22 17:26,5,1
2019/7/22 12:46,2019/7/22 17:53,10,0
2019/7/22 12:48,2019/7/22 16:19,5,1
2019/7/22 12:52,2019/7/22 17:55,10,1
2019/7/22 13:53,2019/7/22 18:35,5,1
2019/7/22 14:41,2019/7/22 16:26,5,1
2019/7/22 15:37,2019/7/22 17:57,5,1
2019/7/22 15:51,2019/7/22 18:20,5,1
